company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes
UA,2369,2025-08-08,ORD,AUS,2025-08-08T08:50:00Z,2025-08-08T11:44:00Z,2025-08-08T08:44:00Z,2025-08-08T11:24:00Z,166,B737-800,Mainline,71,81,51
OO,5577,2025-08-11,ORD,JAX,2025-08-11T07:00:00Z,2025-08-11T10:39:00Z,2025-08-11T06:59:00Z,2025-08-11T10:31:00Z,76,ERJ-175,Express,645,608,34
UA,422,2025-08-03,ORD,ATH,2025-08-03T16:15:00Z,2025-08-04T10:30:00Z,2025-08-03T16:52:00Z,2025-08-04T11:08:00Z,318,B787-10,Mainline,185,197,155
UA,1041,2025-08-05,ORD,GRR,2025-08-05T15:35:00Z,2025-08-05T17:41:00Z,2025-08-05T15:30:00Z,2025-08-05T17:39:00Z,126,B737-700,Mainline,57,64,43
UA,1044,2025-08-15,ORD,LAX,2025-08-15T09:05:00Z,2025-08-15T11:40:00Z,2025-08-15T10:09:00Z,2025-08-15T12:14:00Z,234,B757-300,Mainline,984,1053,66
UA,944,2025-08-08,ORD,FRA,2025-08-08T15:10:00Z,2025-08-09T06:30:00Z,2025-08-08T15:06:00Z,2025-08-09T06:21:00Z,318,B787-10,Mainline,185,193,155
UA,1485,2025-08-15,ORD,SEA,2025-08-15T13:40:00Z,2025-08-15T16:20:00Z,2025-08-15T13:40:00Z,2025-08-15T16:08:00Z,179,B737-900,Mainline,74,95,56
G7,4491,2025-08-01,ORD,CAE,2025-08-01T18:30:00Z,2025-08-01T21:45:00Z,2025-08-01T18:30:00Z,2025-08-01T21:39:00Z,50,CRJ-550,Express,80,68,29
G7,4173,2025-08-06,ORD,AVL,2025-08-06T13:55:00Z,2025-08-06T16:55:00Z,2025-08-06T13:49:00Z,2025-08-06T16:27:00Z,50,CRJ-550,Express,112,135,29
UA,2008,2025-08-13,ORD,MCO,2025-08-13T11:02:00Z,2025-08-13T14:59:00Z,2025-08-13T11:05:00Z,2025-08-13T14:59:00Z,166,B737-800,Mainline,1002,64,51
OO,5538,2025-08-13,ORD,HSV,2025-08-13T18:25:00Z,2025-08-13T20:14:00Z,2025-08-13T18:25:00Z,2025-08-13T20:05:00Z,50,CRJ-550,Express,76,81,29
UA,2424,2025-08-03,ORD,RDU,2025-08-03T18:20:00Z,2025-08-03T21:27:00Z,2025-08-03T18:20:00Z,2025-08-03T21:21:00Z,179,B737-MAX9,Mainline,80,58,56
OO,5140,2025-08-01,ORD,CMX,2025-08-01T21:05:00Z,2025-08-01T23:44:00Z,2025-08-01T22:59:00Z,2025-08-02T01:27:00Z,50,CRJ-200,Express,55,120,29
G7,4425,2025-08-11,ORD,GRR,2025-08-11T14:00:00Z,2025-08-11T16:04:00Z,2025-08-11T14:26:00Z,2025-08-11T16:22:00Z,50,CRJ-550,Express,140,187,29
UA,1830,2025-08-07,ORD,DSM,2025-08-07T13:12:00Z,2025-08-07T14:41:00Z,2025-08-07T13:30:00Z,2025-08-07T14:42:00Z,150,A320-200,Mainline,58,99,46
G7,4468,2025-08-04,ORD,LEX,2025-08-04T21:20:00Z,2025-08-04T23:50:00Z,2025-08-04T21:32:00Z,2025-08-05T00:09:00Z,50,CRJ-550,Express,69,48,29
UA,1811,2025-08-10,ORD,MSP,2025-08-10T12:45:00Z,2025-08-10T14:28:00Z,2025-08-10T13:25:00Z,2025-08-10T15:21:00Z,166,B737-MAX8,Mainline,81,159,60
G7,4518,2025-08-08,ORD,STL,2025-08-08T16:47:00Z,2025-08-08T18:07:00Z,2025-08-08T16:45:00Z,2025-08-08T18:16:00Z,50,CRJ-550,Express,44,41,29
OO,5309,2025-08-11,ORD,FWA,2025-08-11T20:05:00Z,2025-08-11T22:21:00Z,2025-08-11T20:28:00Z,2025-08-11T22:27:00Z,76,ERJ-175,Express,-5,29,34
OO,5469,2025-08-02,ORD,CVG,2025-08-02T10:53:00Z,2025-08-02T13:17:00Z,2025-08-02T10:52:00Z,2025-08-02T13:17:00Z,76,ERJ-175,Express,82,84,39
YX,3468,2025-08-13,ORD,BGR,2025-08-13T11:50:00Z,2025-08-13T15:39:00Z,2025-08-13T11:45:00Z,2025-08-13T15:10:00Z,70,ERJ-170,Express,47,65,34
OO,4748,2025-08-08,ORD,ATW,2025-08-08T20:20:00Z,2025-08-08T21:35:00Z,2025-08-08T23:05:00Z,2025-08-08T23:57:00Z,50,CRJ-200,Express,0,37,29
UA,2323,2025-08-06,ORD,MCO,2025-08-06T09:15:00Z,2025-08-06T13:10:00Z,2025-08-06T09:08:00Z,2025-08-06T12:54:00Z,200,A321-2NX,Mainline,770,741,62
OO,5819,2025-08-01,ORD,DLH,2025-08-01T09:00:00Z,2025-08-01T10:51:00Z,2025-08-01T08:53:00Z,2025-08-01T10:33:00Z,50,CRJ-550,Express,55,55,29
UA,2040,2025-08-04,ORD,DEN,2025-08-04T20:10:00Z,2025-08-04T22:00:00Z,2025-08-04T20:09:00Z,2025-08-04T21:43:00Z,179,B737-900,Mainline,95,69,56
UA,1599,2025-08-15,ORD,DEN,2025-08-15T08:45:00Z,2025-08-15T10:35:00Z,2025-08-15T08:44:00Z,2025-08-15T10:20:00Z,362,B777-2HD,Mainline,754,737,87
UA,2370,2025-08-14,ORD,BOS,2025-08-14T14:28:00Z,2025-08-14T18:06:00Z,2025-08-14T14:23:00Z,2025-08-14T17:59:00Z,179,B737-900,Mainline,82,68,56
UA,1495,2025-08-09,ORD,TVC,2025-08-09T21:10:00Z,2025-08-09T23:33:00Z,2025-08-09T21:55:00Z,2025-08-10T00:35:00Z,179,B737-MAX9,Mainline,102,162,119
UA,2684,2025-08-13,ORD,FCA,2025-08-13T08:45:00Z,2025-08-13T11:36:00Z,2025-08-13T08:42:00Z,2025-08-13T11:28:00Z,179,B737-900,Mainline,75,99,56
OO,5470,2025-08-01,ORD,GEG,2025-08-01T08:40:00Z,2025-08-01T10:56:00Z,2025-08-01T08:37:00Z,2025-08-01T10:13:00Z,76,ERJ-175,Express,49,76,34
UA,1776,2025-08-13,ORD,PHL,2025-08-13T18:20:00Z,2025-08-13T21:35:00Z,2025-08-13T19:59:00Z,2025-08-13T22:54:00Z,166,B737-800,Mainline,15,62,51
UA,1577,2025-08-12,ORD,SFO,2025-08-12T14:40:00Z,2025-08-12T17:26:00Z,2025-08-12T14:36:00Z,2025-08-12T17:14:00Z,234,B757-300,Mainline,123,128,66
UA,1842,2025-08-06,ORD,SAN,2025-08-06T20:20:00Z,2025-08-06T22:44:00Z,2025-08-06T23:55:00Z,2025-08-07T01:54:00Z,200,A321-2NX,Mainline,85,163,62
OO,5946,2025-08-14,ORD,RAP,2025-08-14T20:05:00Z,2025-08-14T21:46:00Z,2025-08-14T20:11:00Z,2025-08-14T21:35:00Z,70,ERJ-175,Express,101,110,34
G7,4482,2025-08-07,ORD,TUL,2025-08-07T15:35:00Z,2025-08-07T17:35:00Z,2025-08-07T15:31:00Z,2025-08-07T17:20:00Z,50,CRJ-550,Express,45,62,29
UA,600,2025-08-11,ORD,LAS,2025-08-11T14:40:00Z,2025-08-11T16:40:00Z,2025-08-11T14:36:00Z,2025-08-11T16:40:00Z,179,B737-900,Mainline,86,70,56
UA,2040,2025-08-01,ORD,DEN,2025-08-01T20:10:00Z,2025-08-01T22:00:00Z,2025-08-01T20:10:00Z,2025-08-01T22:11:00Z,179,B737-900,Mainline,77,66,56
YX,3433,2025-08-10,ORD,CVG,2025-08-10T16:35:00Z,2025-08-10T19:02:00Z,2025-08-10T16:34:00Z,2025-08-10T18:51:00Z,76,ERJ-175,Express,114,51,34
OO,5652,2025-08-13,ORD,GEG,2025-08-13T19:38:00Z,2025-08-13T21:59:00Z,2025-08-13T20:21:00Z,2025-08-13T22:44:00Z,76,ERJ-175,Express,71,95,34
OO,5446,2025-08-04,ORD,CLE,2025-08-04T15:50:00Z,2025-08-04T18:21:00Z,2025-08-04T15:53:00Z,2025-08-04T18:31:00Z,76,ERJ-175,Express,56,85,34
UA,534,2025-08-06,ORD,EWR,2025-08-06T17:55:00Z,2025-08-06T21:28:00Z,2025-08-06T20:33:00Z,2025-08-07T00:42:00Z,200,A321-2NX,Mainline,76,257,62
UA,2106,2025-08-13,ORD,SFO,2025-08-13T21:40:00Z,2025-08-14T00:30:00Z,2025-08-13T21:48:00Z,2025-08-14T00:17:00Z,200,A321-2NX,Mainline,75,101,62
UA,2323,2025-08-07,ORD,MCO,2025-08-07T09:15:00Z,2025-08-07T13:10:00Z,2025-08-07T09:13:00Z,2025-08-07T12:54:00Z,200,A321-2NX,Mainline,717,688,62
UA,1612,2025-08-12,ORD,MEM,2025-08-12T20:00:00Z,2025-08-12T22:00:00Z,2025-08-12T23:23:00Z,2025-08-13T01:11:00Z,126,B737-700,Mainline,100,47,43
YX,3614,2025-08-03,ORD,MCI,2025-08-03T21:25:00Z,2025-08-03T23:14:00Z,2025-08-03T21:33:00Z,2025-08-03T23:14:00Z,76,ERJ-175,Express,154,132,34
OO,5383,2025-08-13,ORD,TVC,2025-08-13T13:55:00Z,2025-08-13T16:12:00Z,2025-08-13T14:03:00Z,2025-08-13T16:10:00Z,50,CRJ-550,Express,40,58,29
UA,2039,2025-08-01,ORD,MCO,2025-08-01T17:51:00Z,2025-08-01T21:47:00Z,2025-08-01T18:09:00Z,2025-08-01T21:42:00Z,200,A321-2NX,Mainline,74,85,62
UA,312,2025-08-04,ORD,CHS,2025-08-04T18:15:00Z,2025-08-04T21:33:00Z,2025-08-04T18:15:00Z,2025-08-04T21:40:00Z,150,A320-200,Mainline,70,80,46
UA,1933,2025-08-01,ORD,LAS,2025-08-01T08:47:00Z,2025-08-01T10:55:00Z,2025-08-01T08:44:00Z,2025-08-01T10:36:00Z,179,B737-900,Mainline,77,87,56
OO,5118,2025-08-14,ORD,PLN,2025-08-14T12:45:00Z,2025-08-14T15:08:00Z,2025-08-14T12:38:00Z,2025-08-14T14:54:00Z,50,CRJ-200,Express,57,47,29
UA,288,2025-08-08,ORD,SNN,2025-08-08T18:05:00Z,2025-08-09T07:30:00Z,2025-08-08T19:13:00Z,2025-08-09T08:44:00Z,176,B757-200,Mainline,240,220,122
OO,5395,2025-08-05,ORD,GSO,2025-08-05T13:44:00Z,2025-08-05T16:51:00Z,2025-08-05T13:43:00Z,2025-08-05T16:53:00Z,70,ERJ-175,Express,39,42,34
OO,5868,2025-08-06,ORD,YWG,2025-08-06T19:58:00Z,2025-08-06T22:33:00Z,2025-08-06T23:38:00Z,2025-08-07T01:51:00Z,76,ERJ-175,Express,68,243,42
OO,4748,2025-08-05,ORD,ATW,2025-08-05T20:20:00Z,2025-08-05T21:35:00Z,2025-08-05T20:13:00Z,2025-08-05T21:32:00Z,50,CRJ-550,Express,124,71,29
OO,5124,2025-08-02,ORD,EAU,2025-08-02T21:07:00Z,2025-08-02T22:30:00Z,2025-08-02T21:14:00Z,2025-08-02T22:25:00Z,50,CRJ-200,Express,61,67,29
UA,1933,2025-08-12,ORD,LAS,2025-08-12T08:47:00Z,2025-08-12T10:55:00Z,2025-08-12T09:08:00Z,2025-08-12T10:50:00Z,179,B737-900,Mainline,528,558,56
UA,293,2025-08-05,ORD,LGA,2025-08-05T11:00:00Z,2025-08-05T14:20:00Z,2025-08-05T10:49:00Z,2025-08-05T14:04:00Z,166,B737-800,Mainline,57,60,51
UA,1834,2025-08-07,ORD,TPA,2025-08-07T11:12:00Z,2025-08-07T15:02:00Z,2025-08-07T11:22:00Z,2025-08-07T14:59:00Z,166,B737-800,Mainline,1002,959,51
UA,970,2025-08-02,ORD,FCO,2025-08-02T15:50:00Z,2025-08-03T07:55:00Z,2025-08-02T15:43:00Z,2025-08-03T07:01:00Z,318,B787-10,Mainline,571,556,100
UA,1657,2025-08-09,ORD,LGA,2025-08-09T07:00:00Z,2025-08-09T10:18:00Z,2025-08-09T06:50:00Z,2025-08-09T09:56:00Z,126,A319-100,Mainline,635,627,43
OO,5275,2025-08-01,ORD,DLH,2025-08-01T20:15:00Z,2025-08-01T22:00:00Z,2025-08-01T20:11:00Z,2025-08-01T21:59:00Z,50,CRJ-550,Express,99,76,29
YX,3520,2025-08-13,ORD,BDL,2025-08-13T08:50:00Z,2025-08-13T12:22:00Z,2025-08-13T08:43:00Z,2025-08-13T11:43:00Z,76,ERJ-175,Express,936,614,70
UA,563,2025-08-05,ORD,EWR,2025-08-05T07:10:00Z,2025-08-05T10:28:00Z,2025-08-05T07:02:00Z,2025-08-05T10:07:00Z,200,A321-2NX,Mainline,400,409,62
UA,1803,2025-08-09,ORD,DEN,2025-08-09T10:44:00Z,2025-08-09T12:32:00Z,2025-08-09T10:57:00Z,2025-08-09T12:43:00Z,179,B737-900,Mainline,23,54,56
UA,980,2025-08-09,ORD,DUB,2025-08-09T20:15:00Z,2025-08-10T09:45:00Z,2025-08-09T20:27:00Z,2025-08-10T10:16:00Z,243,B787-8,Mainline,375,387,150
OO,4789,2025-08-09,ORD,FAR,2025-08-09T20:00:00Z,2025-08-09T22:12:00Z,2025-08-09T21:13:00Z,2025-08-09T23:15:00Z,76,ERJ-175,Express,267,326,34
OO,4645,2025-08-13,ORD,FWA,2025-08-13T11:05:00Z,2025-08-13T13:17:00Z,2025-08-13T11:00:00Z,2025-08-13T13:00:00Z,50,CRJ-200,Express,88,93,29
UA,714,2025-08-01,ORD,MDT,2025-08-01T19:52:00Z,2025-08-01T22:56:00Z,2025-08-01T20:10:00Z,2025-08-01T23:02:00Z,150,A320-200,Mainline,1429,1443,54
UA,2333,2025-08-03,ORD,BWI,2025-08-03T10:46:00Z,2025-08-03T13:48:00Z,2025-08-03T10:48:00Z,2025-08-03T13:36:00Z,179,B737-900,Mainline,63,73,56
YX,3601,2025-08-03,ORD,YYZ,2025-08-03T08:50:00Z,2025-08-03T11:49:00Z,2025-08-03T08:48:00Z,2025-08-03T11:34:00Z,76,ERJ-175,Express,52,53,42
UA,1859,2025-08-03,ORD,SNA,2025-08-03T16:50:00Z,2025-08-03T19:18:00Z,2025-08-03T16:49:00Z,2025-08-03T19:08:00Z,126,B737-700,Mainline,167,57,43
UA,224,2025-08-13,ORD,BZN,2025-08-13T09:20:00Z,2025-08-13T11:47:00Z,2025-08-13T09:34:00Z,2025-08-13T11:51:00Z,166,B737-800,Mainline,23,62,51
UA,2278,2025-08-15,ORD,SEA,2025-08-15T16:15:00Z,2025-08-15T18:58:00Z,2025-08-15T16:15:00Z,2025-08-15T18:49:00Z,200,A321-2NX,Mainline,80,90,62
UA,1658,2025-08-02,ORD,EWR,2025-08-02T06:00:00Z,2025-08-02T09:13:00Z,2025-08-02T05:58:00Z,2025-08-02T09:40:00Z,179,B737-MAX9,Mainline,405,380,56
OO,5344,2025-08-15,ORD,MBS,2025-08-15T11:05:00Z,2025-08-15T13:22:00Z,2025-08-15T11:14:00Z,2025-08-15T13:28:00Z,50,CRJ-200,Express,106,130,29
UA,1564,2025-08-03,ORD,MSP,2025-08-03T20:05:00Z,2025-08-03T21:43:00Z,2025-08-03T20:58:00Z,2025-08-03T22:19:00Z,179,B737-900,Mainline,130,174,119
G7,4416,2025-08-14,ORD,STL,2025-08-14T18:05:00Z,2025-08-14T19:31:00Z,2025-08-14T18:02:00Z,2025-08-14T19:29:00Z,50,CRJ-550,Express,316,297,29
OO,5448,2025-08-03,ORD,FWA,2025-08-03T14:00:00Z,2025-08-03T16:12:00Z,2025-08-03T13:59:00Z,2025-08-03T16:16:00Z,50,CRJ-200,Express,132,131,29
YX,3694,2025-08-09,ORD,OMA,2025-08-09T12:52:00Z,2025-08-09T14:29:00Z,2025-08-09T13:08:00Z,2025-08-09T14:40:00Z,76,ERJ-175,Express,47,47,34
G7,4502,2025-08-13,ORD,LEX,2025-08-13T10:50:00Z,2025-08-13T13:21:00Z,2025-08-13T10:46:00Z,2025-08-13T12:55:00Z,50,CRJ-550,Express,55,62,29
G7,4390,2025-08-08,ORD,CHA,2025-08-08T14:09:00Z,2025-08-08T16:55:00Z,2025-08-08T14:00:00Z,2025-08-08T16:45:00Z,50,CRJ-550,Express,54,30,29
UA,2387,2025-08-07,ORD,MCO,2025-08-07T06:00:00Z,2025-08-07T09:47:00Z,2025-08-07T07:54:00Z,2025-08-07T11:33:00Z,179,B737-MAX9,Mainline,78,77,62
YX,3707,2025-08-09,ORD,IND,2025-08-09T19:45:00Z,2025-08-09T22:00:00Z,2025-08-09T19:51:00Z,2025-08-09T22:10:00Z,76,ERJ-175,Express,59,85,39
YX,3604,2025-08-02,ORD,CMH,2025-08-02T19:35:00Z,2025-08-02T22:08:00Z,2025-08-02T20:09:00Z,2025-08-02T22:20:00Z,76,ERJ-175,Express,49,32,39
YX,3542,2025-08-11,ORD,YUL,2025-08-11T17:58:00Z,2025-08-11T21:29:00Z,2025-08-11T17:51:00Z,2025-08-11T21:32:00Z,76,ERJ-175,Express,68,66,42
OO,5444,2025-08-15,ORD,LIT,2025-08-15T08:45:00Z,2025-08-15T10:46:00Z,2025-08-15T08:43:00Z,2025-08-15T10:18:00Z,50,CRJ-550,Express,40,46,29
UA,2090,2025-08-02,ORD,MIA,2025-08-02T07:01:00Z,2025-08-02T11:18:00Z,2025-08-02T07:02:00Z,2025-08-02T11:10:00Z,166,B737-800,Mainline,61,71,57
YX,3571,2025-08-08,ORD,IND,2025-08-08T13:05:00Z,2025-08-08T15:18:00Z,2025-08-08T13:01:00Z,2025-08-08T15:16:00Z,70,ERJ-170,Express,60,67,34
UA,2059,2025-08-06,ORD,PDX,2025-08-06T19:55:00Z,2025-08-06T22:29:00Z,2025-08-06T22:08:00Z,2025-08-07T00:19:00Z,179,B737-MAX9,Mainline,85,224,56
UA,1989,2025-08-01,ORD,BOS,2025-08-01T18:20:00Z,2025-08-01T21:59:00Z,2025-08-01T18:21:00Z,2025-08-01T21:44:00Z,179,B737-900,Mainline,70,81,56
UA,2011,2025-08-14,ORD,YVR,2025-08-14T08:48:00Z,2025-08-14T11:33:00Z,2025-08-14T08:43:00Z,2025-08-14T11:10:00Z,150,A320-200,Mainline,62,53,60
OO,4780,2025-08-14,ORD,CAK,2025-08-14T11:00:00Z,2025-08-14T13:34:00Z,2025-08-14T10:53:00Z,2025-08-14T13:29:00Z,50,CRJ-550,Express,2731,2449,29
UA,1933,2025-08-04,ORD,LAS,2025-08-04T08:47:00Z,2025-08-04T10:55:00Z,2025-08-04T08:43:00Z,2025-08-04T10:34:00Z,179,B737-900,Mainline,73,73,56
UA,2202,2025-08-12,ORD,IAH,2025-08-12T18:25:00Z,2025-08-12T21:21:00Z,2025-08-12T19:38:00Z,2025-08-12T22:43:00Z,179,B737-900,Mainline,9,71,56
UA,2232,2025-08-08,ORD,MSP,2025-08-08T07:24:00Z,2025-08-08T09:03:00Z,2025-08-08T07:16:00Z,2025-08-08T09:07:00Z,166,B737-800,Mainline,55,56,51
UA,1741,2025-08-09,ORD,JAC,2025-08-09T09:20:00Z,2025-08-09T11:35:00Z,2025-08-09T09:13:00Z,2025-08-09T11:59:00Z,126,B737-700,Mainline,92,72,43
OO,5493,2025-08-13,ORD,ATW,2025-08-13T11:05:00Z,2025-08-13T12:18:00Z,2025-08-13T12:47:00Z,2025-08-13T14:02:00Z,50,CRJ-200,Express,104,50,29
UA,845,2025-08-01,ORD,GRU,2025-08-01T21:20:00Z,2025-08-02T09:30:00Z,2025-08-01T21:36:00Z,2025-08-02T09:32:00Z,318,B787-10,Mainline,360,254,155
UA,1740,2025-08-03,ORD,RSW,2025-08-03T07:11:00Z,2025-08-03T11:16:00Z,2025-08-03T07:09:00Z,2025-08-03T11:20:00Z,179,B737-MAX9,Mainline,401,355,56
UA,2628,2025-08-15,ORD,BNA,2025-08-15T21:30:00Z,2025-08-15T23:20:00Z,2025-08-15T21:25:00Z,2025-08-15T22:58:00Z,166,B737-800,Mainline,73,72,51
OO,5344,2025-08-11,ORD,MBS,2025-08-11T11:05:00Z,2025-08-11T13:22:00Z,2025-08-11T10:59:00Z,2025-08-11T13:13:00Z,50,CRJ-200,Express,106,105,29
UA,1531,2025-08-14,ORD,DSM,2025-08-14T20:20:00Z,2025-08-14T21:47:00Z,2025-08-14T20:53:00Z,2025-08-14T22:02:00Z,126,A319-100,Mainline,64,48,43
UA,622,2025-08-14,ORD,DEN,2025-08-14T13:04:00Z,2025-08-14T14:46:00Z,2025-08-14T13:05:00Z,2025-08-14T14:31:00Z,364,B777-2HD,Mainline,99,94,87
UA,769,2025-08-15,ORD,BCN,2025-08-15T21:35:00Z,2025-08-16T13:15:00Z,2025-08-15T22:21:00Z,2025-08-16T14:05:00Z,243,B787-8,Mainline,480,552,95
UA,767,2025-08-11,ORD,DEN,2025-08-11T21:32:00Z,2025-08-11T23:22:00Z,2025-08-11T21:41:00Z,2025-08-11T23:50:00Z,200,A321-2NX,Mainline,72,70,62
UA,1983,2025-08-08,ORD,LAX,2025-08-08T16:50:00Z,2025-08-08T19:21:00Z,2025-08-08T16:48:00Z,2025-08-08T19:02:00Z,179,B737-900,Mainline,115,106,56
G7,4380,2025-08-13,ORD,SYR,2025-08-13T07:05:00Z,2025-08-13T10:09:00Z,2025-08-13T06:56:00Z,2025-08-13T10:00:00Z,50,CRJ-550,Express,35,52,29
YX,3635,2025-08-04,ORD,MSN,2025-08-04T21:20:00Z,2025-08-04T22:33:00Z,2025-08-04T21:26:00Z,2025-08-04T22:29:00Z,70,ERJ-170,Express,166,181,34
UA,1363,2025-08-02,ORD,LAX,2025-08-02T12:54:00Z,2025-08-02T15:23:00Z,2025-08-02T12:54:00Z,2025-08-02T15:18:00Z,200,A321-2NX,Mainline,75,61,62
UA,2652,2025-08-04,ORD,RSW,2025-08-04T16:20:00Z,2025-08-04T20:32:00Z,2025-08-04T18:13:00Z,2025-08-04T22:35:00Z,166,B737-800,Mainline,-26,109,51
UA,758,2025-08-05,ORD,EWR,2025-08-05T10:35:00Z,2025-08-05T13:52:00Z,2025-08-05T10:52:00Z,2025-08-05T14:12:00Z,179,B737-900,Mainline,14,56,56
UA,1634,2025-08-07,ORD,IAD,2025-08-07T14:24:00Z,2025-08-07T17:30:00Z,2025-08-07T15:28:00Z,2025-08-07T18:17:00Z,179,B737-MAX9,Mainline,77,57,56
OO,5376,2025-08-05,ORD,LEX,2025-08-05T14:30:00Z,2025-08-05T17:01:00Z,2025-08-05T14:30:00Z,2025-08-05T17:03:00Z,70,ERJ-175,Express,77,80,34
OO,5362,2025-08-07,ORD,MKE,2025-08-07T21:40:00Z,2025-08-07T22:45:00Z,2025-08-07T22:13:00Z,2025-08-07T23:25:00Z,50,CRJ-200,Express,96,25,29
UA,2195,2025-08-04,ORD,BDL,2025-08-04T11:06:00Z,2025-08-04T14:24:00Z,2025-08-04T11:02:00Z,2025-08-04T14:15:00Z,166,B737-800,Mainline,129,133,51
UA,1742,2025-08-09,ORD,JAX,2025-08-09T18:26:00Z,2025-08-09T22:00:00Z,2025-08-09T19:04:00Z,2025-08-09T22:18:00Z,166,B737-800,Mainline,3,52,51
UA,378,2025-08-13,ORD,LAX,2025-08-13T13:55:00Z,2025-08-13T16:26:00Z,2025-08-13T14:26:00Z,2025-08-13T16:23:00Z,179,B737-900,Mainline,46,90,56
OO,5624,2025-08-05,ORD,LEX,2025-08-05T17:50:00Z,2025-08-05T20:21:00Z,2025-08-05T18:08:00Z,2025-08-05T20:54:00Z,76,ERJ-175,Express,222,187,34
UA,563,2025-08-13,ORD,EWR,2025-08-13T07:10:00Z,2025-08-13T10:28:00Z,2025-08-13T07:06:00Z,2025-08-13T10:12:00Z,200,A321-2NX,Mainline,477,468,62
OO,5309,2025-08-15,ORD,FWA,2025-08-15T20:05:00Z,2025-08-15T22:21:00Z,2025-08-15T20:13:00Z,2025-08-15T22:40:00Z,50,CRJ-200,Express,82,95,29
UA,2378,2025-08-14,ORD,LAX,2025-08-14T21:42:00Z,2025-08-15T00:15:00Z,2025-08-14T21:46:00Z,2025-08-15T00:01:00Z,200,A321-2NX,Mainline,82,76,62
YX,3433,2025-08-06,ORD,CVG,2025-08-06T18:10:00Z,2025-08-06T20:37:00Z,2025-08-06T18:05:00Z,2025-08-06T20:46:00Z,70,ERJ-170,Express,320,337,34
G7,4518,2025-08-07,ORD,STL,2025-08-07T16:47:00Z,2025-08-07T18:07:00Z,2025-08-07T16:40:00Z,2025-08-07T18:04:00Z,50,CRJ-550,Express,44,28,29
YX,3468,2025-08-04,ORD,BGR,2025-08-04T11:50:00Z,2025-08-04T15:39:00Z,2025-08-04T11:43:00Z,2025-08-04T15:14:00Z,70,ERJ-170,Express,47,55,34
OO,5383,2025-08-05,ORD,TVC,2025-08-05T13:55:00Z,2025-08-05T16:12:00Z,2025-08-05T13:45:00Z,2025-08-05T15:47:00Z,50,CRJ-550,Express,40,42,29
OO,5038,2025-08-06,ORD,PLN,2025-08-06T11:05:00Z,2025-08-06T13:28:00Z,2025-08-06T15:02:00Z,2025-08-06T17:44:00Z,50,CRJ-200,Express,4116,4362,29
OO,5568,2025-08-11,ORD,MLI,2025-08-11T09:07:00Z,2025-08-11T10:22:00Z,2025-08-11T08:59:00Z,2025-08-11T10:11:00Z,50,CRJ-200,Express,62,33,29
OO,5843,2025-08-15,ORD,ECP,2025-08-15T10:50:00Z,2025-08-15T13:23:00Z,2025-08-15T11:32:00Z,2025-08-15T13:49:00Z,76,ERJ-175,Express,-22,42,34
OO,5643,2025-08-12,ORD,CAK,2025-08-12T21:10:00Z,2025-08-12T23:46:00Z,2025-08-12T22:44:00Z,2025-08-13T01:17:00Z,50,CRJ-550,Express,45,43,29
UA,786,2025-08-11,ORD,BTV,2025-08-11T11:17:00Z,2025-08-11T14:33:00Z,2025-08-11T11:15:00Z,2025-08-11T14:25:00Z,150,A320-200,Mainline,90,101,46
UA,1198,2025-08-03,ORD,CUN,2025-08-03T09:21:00Z,2025-08-03T13:14:00Z,2025-08-03T09:17:00Z,2025-08-03T13:30:00Z,179,B737-900,Mainline,98,123,70
G7,4497,2025-08-09,ORD,ROA,2025-08-09T14:00:00Z,2025-08-09T16:58:00Z,2025-08-09T13:55:00Z,2025-08-09T16:40:00Z,50,CRJ-550,Express,60,68,29
OO,5905,2025-08-02,ORD,MTJ,2025-08-02T08:45:00Z,2025-08-02T11:13:00Z,2025-08-02T08:43:00Z,2025-08-02T10:49:00Z,76,ERJ-175,Express,54,46,34
OO,5026,2025-08-02,ORD,JST,2025-08-02T21:05:00Z,2025-08-02T23:55:00Z,2025-08-02T21:04:00Z,2025-08-02T23:46:00Z,50,CRJ-200,Express,75,50,29
OO,5555,2025-08-14,ORD,MKE,2025-08-14T18:10:00Z,2025-08-14T19:10:00Z,2025-08-14T21:38:00Z,2025-08-14T23:03:00Z,50,CRJ-200,Express,80,275,29
G7,4571,2025-08-05,ORD,XNA,2025-08-05T20:00:00Z,2025-08-05T22:06:00Z,2025-08-05T20:00:00Z,2025-08-05T21:52:00Z,50,CRJ-550,Express,80,69,29
UA,1097,2025-08-05,ORD,DCA,2025-08-05T11:15:00Z,2025-08-05T14:13:00Z,2025-08-05T11:11:00Z,2025-08-05T14:00:00Z,166,B737-800,Mainline,80,78,60
UA,1834,2025-08-13,ORD,TPA,2025-08-13T11:12:00Z,2025-08-13T15:02:00Z,2025-08-13T11:04:00Z,2025-08-13T14:48:00Z,166,B737-800,Mainline,83,74,51
UA,1975,2025-08-07,ORD,ATL,2025-08-07T07:30:00Z,2025-08-07T10:40:00Z,2025-08-07T08:42:00Z,2025-08-07T11:38:00Z,126,A319-100,Mainline,527,510,43
