flight_id,company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,difficulty_score_scaled,daily_rank,daily_percentile,difficulty_category,ground_time_pressure,is_tight_turnaround,is_very_tight_turnaround,load_factor,bags_per_passenger,transfer_ratio,special_service_ratio,wheelchair_ratio,children_ratio,total_passengers,total_bags,checked_bags,transfer_bags,total_special_requests,wheelchair_requests,total_children,total_lap_children,scheduled_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,fleet_type,total_seats,haul_type,time_of_day,is_international
UA_481_2025-08-01_ORD_RNO,UA,481,2025-08-01,ORD,RNO,0.35239236534692014,55.17765569874683,73,87.16577540106952,Difficult,2.116279069767442,0,0,1.0,1.1258741258741258,0.5,0.013986013986013986,0.006993006993006993,0.04195804195804196,143,161.0,100.0,50.0,2.0,1.0,5,1,91,43,15.0,B737-700,126,Medium,Evening_Peak,0
UA_2652_2025-08-01_ORD_RSW,UA,2652,2025-08-01,ORD,RSW,0.3522708769710206,55.156845344076146,74,86.98752228163993,Difficult,1.2352941176470589,0,0,1.0,0.5207373271889401,1.3404255319148937,0.018433179723502304,0.018433179723502304,0.059907834101382486,217,113.0,47.0,63.0,4.0,4.0,13,0,63,51,20.0,B737-800,166,Long,Evening_Peak,0
UA_1620_2025-08-01_ORD_SEA,UA,1620,2025-08-01,ORD,SEA,0.3514834551396329,55.02196389994377,75,86.80926916221033,Difficult,10.919354838709678,0,0,1.0,0.630901287553648,0.7236842105263158,0.034334763948497854,0.034334763948497854,0.04721030042918455,233,147.0,76.0,55.0,8.0,8.0,9,2,677,62,32.0,A321-2NX,200,Medium,Morning_Peak,0
UA_1740_2025-08-01_ORD_RSW,UA,1740,2025-08-01,ORD,RSW,0.35103929297502084,54.945881129815014,76,86.63101604278076,Difficult,8.764705882352942,0,0,1.0,0.29411764705882354,0.3958333333333333,0.04201680672268908,0.04201680672268908,0.08403361344537816,238,70.0,48.0,19.0,10.0,10.0,19,1,447,51,-6.0,B737-800,166,Long,Morning_Peak,0
UA_1156_2025-08-01_ORD_MSY,UA,1156,2025-08-01,ORD,MSY,0.3508469878522757,54.91294021855757,77,86.45276292335116,Difficult,1.3392857142857142,0,0,1.0,0.5879396984924623,2.090909090909091,0.035175879396984924,0.035175879396984924,0.05527638190954774,199,117.0,33.0,69.0,7.0,7.0,10,1,75,56,132.0,B737-900,179,Medium,Evening_Peak,0
UA_1198_2025-08-01_ORD_CUN,UA,1198,2025-08-01,ORD,CUN,0.348581310860474,54.52484101631278,78,86.27450980392157,Difficult,1.4142857142857144,0,0,1.0,0.6211453744493393,0.1557377049180328,0.013215859030837005,0.00881057268722467,0.05726872246696035,227,141.0,122.0,19.0,3.0,2.0,12,1,99,70,4.0,B737-900,179,Medium,Midday,1
OO_4778_2025-08-01_ORD_FAR,OO,4778,2025-08-01,ORD,FAR,0.34833073076888676,54.481917892674524,79,86.09625668449198,Difficult,-4.482758620689655,1,1,1.0,0.78,0.28,0.0,0.0,0.02,50,39.0,25.0,7.0,0.0,0.0,1,0,-130,29,132.0,CRJ-200,50,Medium,Morning_Peak,0
G7_4584_2025-08-01_ORD_TUL,G7,4584,2025-08-01,ORD,TUL,0.3441131328006254,53.75946433340973,80,85.91800356506238,Difficult,3.0,0,0,1.0,0.5254237288135594,6.75,0.0847457627118644,0.0847457627118644,0.06779661016949153,59,31.0,4.0,27.0,5.0,5.0,3,1,87,29,72.0,CRJ-550,50,Medium,Evening_Peak,0
OO_5603_2025-08-01_ORD_FNT,OO,5603,2025-08-01,ORD,FNT,0.3436526173444078,53.68058032574837,81,85.73975044563281,Difficult,2.9655172413793105,0,0,1.0,0.9230769230769231,1.8571428571428572,0.06153846153846154,0.06153846153846154,0.07692307692307693,65,60.0,21.0,39.0,4.0,4.0,4,1,86,29,78.0,CRJ-200,50,Medium,Evening_Peak,0
UA_2201_2025-08-01_ORD_MCO,UA,2201,2025-08-01,ORD,MCO,0.3429025445344724,53.55209658326664,82,85.56149732620321,Difficult,1.3571428571428572,0,0,1.0,0.5440613026819924,0.27102803738317754,0.038314176245210725,0.034482758620689655,0.08812260536398467,261,142.0,107.0,29.0,10.0,9.0,22,1,76,56,-4.0,B737-900,179,Medium,Midday,0
UA_490_2025-08-01_ORD_SAT,UA,490,2025-08-01,ORD,SAT,0.34236108161247225,53.45934667724131,83,85.38324420677363,Difficult,1.6744186046511629,0,0,1.0,0.5815602836879432,0.7419354838709677,0.0425531914893617,0.03546099290780142,0.04964539007092199,141,82.0,31.0,23.0,6.0,5.0,6,1,72,43,-3.0,B737-700,126,Medium,Morning_Peak,0
UA_1599_2025-08-01_ORD_DEN,UA,1599,2025-08-01,ORD,DEN,0.34224847893399485,53.44005839835343,84,85.20499108734403,Difficult,11.080645161290322,0,0,1.0,0.5075757575757576,0.1574074074074074,0.022727272727272728,0.022727272727272728,0.06818181818181818,264,134.0,108.0,17.0,6.0,6.0,17,1,687,62,-4.0,A321-2NX,200,Medium,Morning_Peak,0
UA_2278_2025-08-01_ORD_SEA,UA,2278,2025-08-01,ORD,SEA,0.34116620963172667,53.254671048636695,85,85.02673796791443,Difficult,1.2903225806451613,0,0,1.0,0.5665399239543726,0.8024691358024691,0.022813688212927757,0.022813688212927757,0.060836501901140684,263,149.0,81.0,65.0,6.0,6.0,16,0,80,62,15.0,A321-2NX,200,Medium,Midday,0
G7_4425_2025-08-01_ORD_GRR,G7,4425,2025-08-01,ORD,GRR,0.34072392311410016,53.1789095675096,86,84.84848484848484,Difficult,-6.172413793103448,1,1,0.94,0.6808510638297872,3.1666666666666665,0.02127659574468085,0.02127659574468085,0.02127659574468085,47,32.0,6.0,19.0,1.0,1.0,1,0,-179,29,176.0,CRJ-550,50,Medium,Midday,0
UA_1398_2025-08-01_ORD_ATL,UA,1398,2025-08-01,ORD,ATL,0.34061812503071404,53.1607868819239,87,84.67023172905526,Difficult,1.3725490196078431,0,0,1.0,0.5759162303664922,1.619047619047619,0.031413612565445025,0.031413612565445025,0.05235602094240838,191,110.0,42.0,68.0,6.0,6.0,10,0,70,51,12.0,B737-800,166,Medium,Evening_Peak,0
UA_2008_2025-08-01_ORD_MCO,UA,2008,2025-08-01,ORD,MCO,0.3383968340780914,52.78029078747362,88,84.49197860962568,Difficult,1.2272727272727273,0,0,1.0,0.4245810055865922,0.38181818181818183,0.013966480446927373,0.013966480446927373,0.08659217877094973,358,152.0,110.0,42.0,5.0,5.0,28,3,81,66,15.0,B757-300,234,Medium,Midday,0
UA_1269_2025-08-01_ORD_CLE,UA,1269,2025-08-01,ORD,CLE,0.3380838329599252,52.72667525238119,89,84.31372549019608,Difficult,1.7209302325581395,0,0,1.0,0.6645569620253164,3.7142857142857144,0.0189873417721519,0.0189873417721519,0.056962025316455694,158,105.0,14.0,52.0,3.0,3.0,8,1,74,43,2.0,B737-700,126,Medium,Evening_Peak,0
UA_1905_2025-08-01_ORD_PIT,UA,1905,2025-08-01,ORD,PIT,0.33735861951282803,52.60244979513639,90,84.13547237076648,Difficult,1.3043478260869565,0,0,1.0,0.5989304812834224,5.6,0.0213903743315508,0.0213903743315508,0.053475935828877004,187,112.0,15.0,84.0,4.0,4.0,10,0,60,46,-3.0,A320-200,150,Medium,Evening_Peak,0
UA_1742_2025-08-01_ORD_JAX,UA,1742,2025-08-01,ORD,JAX,0.33716570507359317,52.569404510994175,91,83.9572192513369,Difficult,1.627906976744186,0,0,1.0,0.47586206896551725,2.6875,0.041379310344827586,0.034482758620689655,0.04827586206896552,145,69.0,16.0,43.0,6.0,5.0,7,0,70,43,18.0,A319-100,126,Medium,Evening_Peak,0
UA_1710_2025-08-01_ORD_SMF,UA,1710,2025-08-01,ORD,SMF,0.3369340086970442,52.529716073839616,92,83.77896613190731,Difficult,1.8823529411764706,0,0,1.0,0.6350710900473934,5.6,0.004739336492890996,0.004739336492890996,0.08530805687203792,211,134.0,20.0,112.0,1.0,1.0,16,2,96,51,20.0,B737-800,166,Medium,Evening_Peak,0
UA_1182_2025-08-01_ORD_SJC,UA,1182,2025-08-01,ORD,SJC,0.33661306568102123,52.47474013113672,93,83.60071301247773,Difficult,1.9534883720930232,0,0,1.0,0.7571428571428571,1.7179487179487178,0.02857142857142857,0.02857142857142857,0.03571428571428571,140,106.0,39.0,67.0,4.0,4.0,4,1,84,43,9.0,A319-100,126,Medium,Evening_Peak,0
UA_2394_2025-08-01_ORD_DEN,UA,2394,2025-08-01,ORD,DEN,0.3365181106207589,52.458474801493416,94,83.42245989304813,Difficult,1.4090909090909092,0,0,1.0,0.47368421052631576,0.6103896103896104,0.015037593984962405,0.011278195488721804,0.04887218045112782,266,126.0,77.0,47.0,4.0,3.0,13,0,93,66,37.0,B757-300,234,Medium,Evening_Peak,0
UA_2154_2025-08-01_ORD_ROC,UA,2154,2025-08-01,ORD,ROC,0.3359026841459635,52.35305530667016,95,83.24420677361853,Difficult,1.3392857142857142,0,0,1.0,0.5891089108910891,6.933333333333334,0.019801980198019802,0.019801980198019802,0.04950495049504951,202,119.0,15.0,104.0,4.0,4.0,6,4,75,56,0.0,B737-900,179,Medium,Evening_Peak,0
UA_611_2025-08-01_ORD_SFO,UA,611,2025-08-01,ORD,SFO,0.3354361241724358,52.273135903250925,96,83.06595365418895,Difficult,5.7727272727272725,0,0,1.0,0.5547945205479452,0.05517241379310345,0.017123287671232876,0.017123287671232876,0.03424657534246575,292,162.0,145.0,8.0,5.0,5.0,9,1,381,66,29.0,B757-300,234,Medium,Morning_Peak,0
UA_2155_2025-08-01_ORD_LAX,UA,2155,2025-08-01,ORD,LAX,0.33532241736755564,52.25365849300071,97,82.88770053475936,Difficult,1.1363636363636365,0,0,1.0,0.5454545454545454,0.7619047619047619,0.01652892561983471,0.01652892561983471,0.03305785123966942,242,132.0,63.0,48.0,4.0,4.0,7,1,75,66,9.0,B757-300,234,Medium,Evening_Peak,0
UA_2179_2025-08-01_ORD_SFO,UA,2179,2025-08-01,ORD,SFO,0.3349655844512801,52.192534788852974,98,82.70944741532978,Difficult,1.1363636363636365,0,0,1.0,0.6145038167938931,0.4375,0.007633587786259542,0.003816793893129771,0.03816793893129771,262,161.0,112.0,49.0,2.0,1.0,10,0,75,66,3.0,B757-300,234,Medium,Evening_Peak,0
UA_602_2025-08-01_ORD_PHX,UA,602,2025-08-01,ORD,PHX,0.3347046297279987,52.147834542395074,99,82.53119429590018,Difficult,1.25,0,0,1.0,0.6584158415841584,1.5294117647058822,0.01485148514851485,0.01485148514851485,0.0594059405940594,202,133.0,51.0,78.0,3.0,3.0,10,2,70,56,20.0,B737-MAX9,179,Medium,Evening_Peak,0
UA_1872_2025-08-01_ORD_MSP,UA,1872,2025-08-01,ORD,MSP,0.3346038078720498,52.13056425982426,100,82.35294117647058,Difficult,1.2391304347826086,0,0,1.0,0.7727272727272727,2.9411764705882355,0.03409090909090909,0.03409090909090909,0.05113636363636364,176,136.0,34.0,100.0,6.0,6.0,8,1,57,46,39.0,A320-200,150,Medium,Midday,0
UA_1403_2025-08-01_ORD_SLC,UA,1403,2025-08-01,ORD,SLC,0.3345147659722358,52.11531182516159,101,82.174688057041,Difficult,2.9411764705882355,0,0,0.9761904761904762,0.6910569105691057,3.4285714285714284,0.016260162601626018,0.016260162601626018,0.07317073170731707,123,85.0,14.0,48.0,2.0,2.0,8,1,150,51,21.0,A319-100,126,Medium,Evening_Peak,0
UA_1660_2025-08-01_ORD_SFO,UA,1660,2025-08-01,ORD,SFO,0.33442610888228835,52.10012530651553,102,81.99643493761141,Difficult,1.5909090909090908,0,0,1.0,0.5533333333333333,0.8409090909090909,0.016666666666666666,0.013333333333333334,0.07,300,166.0,88.0,74.0,5.0,4.0,18,3,105,66,16.0,B757-300,234,Medium,Midday,0
UA_1531_2025-08-01_ORD_DSM,UA,1531,2025-08-01,ORD,DSM,0.33412343659247823,52.048279048358715,103,81.81818181818183,Difficult,1.4883720930232558,0,0,1.0,0.5918367346938775,28.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,147,87.0,3.0,84.0,3.0,3.0,6,0,64,43,29.0,A319-100,126,Short,Evening_Peak,0
UA_1779_2025-08-01_ORD_BOS,UA,1779,2025-08-01,ORD,BOS,0.3336976564244697,51.97534502284065,104,81.63992869875223,Difficult,0.9411764705882353,1,1,1.0,0.3,0.9354838709677419,0.01,0.01,0.045,200,60.0,31.0,29.0,2.0,2.0,9,0,112,119,35.0,B737-900,179,Medium,Off_Peak,0
UA_2424_2025-08-01_ORD_RDU,UA,2424,2025-08-01,ORD,RDU,0.3334293225395851,51.92938076269422,105,81.46167557932263,Difficult,1.4285714285714286,0,0,1.0,0.5760869565217391,2.925925925925926,0.02717391304347826,0.02717391304347826,0.04891304347826087,184,106.0,27.0,79.0,5.0,5.0,8,1,80,56,7.0,B737-MAX9,179,Medium,Evening_Peak,0
UA_576_2025-08-01_ORD_LAX,UA,576,2025-08-01,ORD,LAX,0.33327135602958396,51.90232188504543,106,81.28342245989305,Difficult,1.1612903225806452,0,0,1.0,0.6594827586206896,0.6753246753246753,0.017241379310344827,0.017241379310344827,0.05172413793103448,232,153.0,77.0,52.0,4.0,4.0,10,2,72,62,30.0,A321-2NX,200,Medium,Midday,0
UA_2280_2025-08-01_ORD_MCO,UA,2280,2025-08-01,ORD,MCO,0.3331999137442987,51.89008417683455,107,81.10516934046346,Difficult,2.0441176470588234,0,0,1.0,0.31226765799256506,0.5581395348837209,0.007434944237918215,0.007434944237918215,0.07806691449814127,269,84.0,43.0,24.0,2.0,2.0,16,5,139,68,-4.0,A321-2NX,200,Medium,Morning_Peak,0
UA_1335_2025-08-01_ORD_BUF,UA,1335,2025-08-01,ORD,BUF,0.3327337985581282,51.81024096327784,108,80.92691622103388,Difficult,1.5714285714285714,0,0,1.0,0.4560669456066946,7.384615384615385,0.02092050209205021,0.02092050209205021,0.06276150627615062,239,109.0,13.0,96.0,5.0,5.0,15,0,88,56,7.0,B737-900,179,Medium,Evening_Peak,0
UA_1485_2025-08-01_ORD_SEA,UA,1485,2025-08-01,ORD,SEA,0.3315957606888341,51.61530073534792,109,80.74866310160428,Difficult,1.3214285714285714,0,0,1.0,0.7095238095238096,0.85,0.0380952380952381,0.0380952380952381,0.047619047619047616,210,149.0,80.0,68.0,8.0,8.0,9,1,74,56,7.0,B737-900,179,Medium,Midday,0
UA_2465_2025-08-01_ORD_ORF,UA,2465,2025-08-01,ORD,ORF,0.3307847292869108,51.47637508918527,110,80.57040998217468,Difficult,1.2142857142857142,0,0,1.0,0.6222222222222222,0.8266666666666667,0.03111111111111111,0.02666666666666667,0.07555555555555556,225,140.0,75.0,62.0,7.0,6.0,13,4,68,56,-6.0,B737-MAX9,179,Medium,Midday,0
UA_1577_2025-08-01_ORD_SFO,UA,1577,2025-08-01,ORD,SFO,0.3305967361781165,51.44417280447541,111,80.3921568627451,Difficult,1.8636363636363635,0,0,1.0,0.6020408163265306,0.4594594594594595,0.013605442176870748,0.013605442176870748,0.05782312925170068,294,177.0,111.0,51.0,4.0,4.0,16,1,123,66,15.0,B757-300,234,Medium,Midday,0
UA_1923_2025-08-01_ORD_CID,UA,1923,2025-08-01,ORD,CID,0.32912097807213736,51.19138277937066,112,80.21390374331551,Difficult,2.391304347826087,0,0,1.0,0.7209302325581395,22.8,0.011627906976744186,0.011627906976744186,0.046511627906976744,172,124.0,5.0,114.0,2.0,2.0,6,2,110,46,12.0,A320-200,150,Short,Evening_Peak,0
OO_5624_2025-08-01_ORD_LEX,OO,5624,2025-08-01,ORD,LEX,0.32858436172020344,51.099463066697304,113,80.03565062388593,Difficult,1.911764705882353,0,0,1.0,0.7926829268292683,6.666666666666667,0.04878048780487805,0.04878048780487805,0.07317073170731707,82,65.0,6.0,40.0,4.0,4.0,5,1,65,34,7.0,ERJ-175,76,Medium,Evening_Peak,0
UA_293_2025-08-01_ORD_LGA,UA,293,2025-08-01,ORD,LGA,0.32825204169850314,51.04253829949591,114,79.85739750445633,Difficult,1.0833333333333333,1,0,1.0,0.37623762376237624,0.1875,0.01485148514851485,0.01485148514851485,0.054455445544554455,202,76.0,64.0,12.0,3.0,3.0,10,1,65,60,-1.0,B737-800,166,Medium,Midday,0
UA_1301_2025-08-01_ORD_ICT,UA,1301,2025-08-01,ORD,ICT,0.32783591237081516,50.97125741493437,115,79.67914438502673,Difficult,1.5116279069767442,0,0,1.0,0.5100671140939598,13.8,0.006711409395973154,0.006711409395973154,0.06711409395973154,149,76.0,5.0,69.0,1.0,1.0,9,1,65,43,102.0,B737-700,126,Medium,Evening_Peak,0
UA_587_2025-08-01_ORD_YUL,UA,587,2025-08-01,ORD,YUL,0.3278269068789748,50.969714818963396,116,79.50089126559715,Difficult,1.123076923076923,0,0,1.0,0.5228426395939086,0.9591836734693877,0.0,0.0,0.050761421319796954,197,103.0,49.0,47.0,0.0,0.0,9,1,73,65,5.0,B737-MAX8,166,Medium,Midday,1
UA_1314_2025-08-01_ORD_IAH,UA,1314,2025-08-01,ORD,IAH,0.327774671458179,50.960767151130284,117,79.32263814616756,Difficult,1.1612903225806452,0,0,1.0,0.7154811715481172,0.4864864864864865,0.008368200836820083,0.008368200836820083,0.0502092050209205,239,171.0,111.0,54.0,2.0,2.0,9,3,72,62,6.0,A321-2NX,200,Medium,Midday,0
UA_758_2025-08-01_ORD_EWR,UA,758,2025-08-01,ORD,EWR,0.32760381031880625,50.931499487590806,118,79.14438502673798,Difficult,1.1964285714285714,0,0,1.0,0.8167539267015707,0.13592233009708737,0.041884816753926704,0.03664921465968586,0.020942408376963352,191,156.0,103.0,14.0,8.0,7.0,4,0,67,56,17.0,B737-900,179,Medium,Midday,0
UA_622_2025-08-01_ORD_DEN,UA,622,2025-08-01,ORD,DEN,0.3274949466369493,50.91285168023123,119,78.96613190730838,Difficult,1.1379310344827587,0,0,1.0,0.6223277909738717,0.3230769230769231,0.009501187648456057,0.007125890736342043,0.040380047505938245,421,262.0,195.0,63.0,4.0,3.0,17,0,99,87,0.0,B777-2HD,364,Medium,Midday,0
UA_1224_2025-08-01_ORD_LAX,UA,1224,2025-08-01,ORD,LAX,0.3272286123658535,50.86722994398342,120,78.78787878787878,Difficult,1.6129032258064515,0,0,1.0,0.5569620253164557,0.09090909090909091,0.016877637130801686,0.012658227848101266,0.05907172995780591,237,132.0,121.0,11.0,4.0,3.0,14,0,100,62,-5.0,B737-900,179,Medium,Morning_Peak,0
UA_1801_2025-08-01_ORD_DEN,UA,1801,2025-08-01,ORD,DEN,0.32702664542841775,50.832634011914436,121,78.6096256684492,Difficult,1.3333333333333333,0,0,1.0,0.7822878228782287,0.9622641509433962,0.0036900369003690036,0.0036900369003690036,0.04428044280442804,271,212.0,106.0,102.0,1.0,1.0,11,1,88,66,101.0,B757-300,234,Medium,Midday,0
UA_2172_2025-08-01_ORD_FAI,UA,2172,2025-08-01,ORD,FAI,0.32648614542744325,50.7400490494725,122,78.43137254901961,Difficult,1.5098039215686274,0,0,0.927710843373494,0.9805194805194806,10.615384615384615,0.01948051948051948,0.01948051948051948,0.03896103896103896,154,151.0,13.0,138.0,3.0,3.0,6,0,77,51,-1.0,B737-MAX8,166,Medium,Midday,0
UA_2378_2025-08-01_ORD_LAX,UA,2378,2025-08-01,ORD,LAX,0.3262937988912043,50.707101044289494,123,78.25311942959001,Difficult,1.2419354838709677,0,0,1.0,0.6804979253112033,2.1346153846153846,0.024896265560165973,0.024896265560165973,0.06224066390041494,241,164.0,52.0,111.0,6.0,6.0,15,0,77,62,5.0,A321-2NX,200,Medium,Off_Peak,0
YX_3601_2025-08-01_ORD_YYZ,YX,3601,2025-08-01,ORD,YYZ,0.325842615850012,50.62981563291501,124,78.07486631016043,Difficult,1.2380952380952381,0,0,1.0,0.5294117647058824,0.5909090909090909,0.047058823529411764,0.047058823529411764,0.023529411764705882,85,45.0,22.0,13.0,4.0,4.0,2,0,52,42,18.0,ERJ-175,76,Medium,Morning_Peak,1
UA_2039_2025-08-01_ORD_MCO,UA,2039,2025-08-01,ORD,MCO,0.32559317203725,50.58708714818919,125,77.89661319073083,Difficult,1.1935483870967742,0,0,1.0,0.4806201550387597,0.5915492957746479,0.0,0.0,0.06976744186046512,258,124.0,71.0,42.0,0.0,0.0,14,4,74,62,18.0,A321-2NX,200,Medium,Evening_Peak,0
UA_2323_2025-08-01_ORD_MCO,UA,2323,2025-08-01,ORD,MCO,0.3255574913767358,50.58097522847105,126,77.71836007130125,Difficult,1.2741935483870968,0,0,1.0,0.5676691729323309,0.411214953271028,0.011278195488721804,0.011278195488721804,0.05639097744360902,266,151.0,107.0,44.0,3.0,3.0,14,1,79,62,-6.0,A321-2NX,200,Medium,Midday,0
UA_1564_2025-08-01_ORD_MSP,UA,1564,2025-08-01,ORD,MSP,0.32554153736642283,50.57824238583838,127,77.54010695187165,Difficult,1.8333333333333333,0,0,1.0,0.5921787709497207,6.571428571428571,0.0111731843575419,0.0111731843575419,0.055865921787709494,179,106.0,14.0,92.0,2.0,2.0,10,0,110,60,17.0,B737-800,166,Medium,Evening_Peak,0
UA_1775_2025-08-01_ORD_FLL,UA,1775,2025-08-01,ORD,FLL,0.3254188643717643,50.55722911186498,128,77.36185383244207,Difficult,1.435483870967742,0,0,1.0,0.56,0.2708333333333333,0.017777777777777778,0.017777777777777778,0.057777777777777775,225,126.0,96.0,26.0,4.0,4.0,13,0,89,62,-3.0,B737-MAX9,179,Long,Midday,0
UA_2290_2025-08-01_ORD_DFW,UA,2290,2025-08-01,ORD,DFW,0.32454770374562203,50.408003628596056,129,77.18360071301248,Difficult,1.5813953488372092,0,0,1.0,0.8611111111111112,1.22,0.027777777777777776,0.027777777777777776,0.041666666666666664,144,124.0,50.0,61.0,4.0,4.0,6,0,68,43,-4.0,B737-700,126,Medium,Midday,0
UA_2440_2025-08-01_ORD_LAS,UA,2440,2025-08-01,ORD,LAS,0.32451487307267374,50.40237989757592,130,77.00534759358288,Difficult,1.046875,1,0,1.0,0.457286432160804,0.6666666666666666,0.010050251256281407,0.005025125628140704,0.04522613065326633,199,91.0,51.0,34.0,2.0,1.0,8,1,67,64,9.0,B737-MAX9,179,Medium,Midday,0
UA_2691_2025-08-01_ORD_EWR,UA,2691,2025-08-01,ORD,EWR,0.3242175188726223,50.3514446017497,131,76.8270944741533,Difficult,1.1071428571428572,0,0,1.0,0.8061224489795918,0.3786407766990291,0.01020408163265306,0.01020408163265306,0.030612244897959183,196,158.0,103.0,39.0,2.0,2.0,5,1,62,56,13.0,B737-900,179,Medium,Morning_Peak,0
UA_1616_2025-08-01_ORD_GRR,UA,1616,2025-08-01,ORD,GRR,0.32393519320238673,50.303083618349085,132,76.6488413547237,Difficult,2.0930232558139537,0,0,1.0,0.6993006993006993,11.5,0.006993006993006993,0.006993006993006993,0.04195804195804196,143,100.0,8.0,92.0,1.0,1.0,5,1,90,43,1.0,A319-100,126,Medium,Evening_Peak,0
UA_2481_2025-08-01_ORD_SYR,UA,2481,2025-08-01,ORD,SYR,0.32375850866774275,50.27281843615744,133,76.47058823529412,Difficult,1.6304347826086956,0,0,1.0,0.48128342245989303,3.736842105263158,0.016042780748663103,0.016042780748663103,0.06417112299465241,187,90.0,19.0,71.0,3.0,3.0,10,2,75,46,-5.0,A320-200,150,Medium,Evening_Peak,0
UA_2337_2025-08-01_ORD_IAD,UA,2337,2025-08-01,ORD,IAD,0.3236141016971763,50.248082240186775,134,76.29233511586453,Difficult,1.3035714285714286,0,0,1.0,0.9533678756476683,0.44036697247706424,0.025906735751295335,0.02072538860103627,0.025906735751295335,193,184.0,109.0,48.0,5.0,4.0,5,0,73,56,4.0,B737-900,179,Medium,Midday,0
UA_2144_2025-08-01_ORD_YYZ,UA,2144,2025-08-01,ORD,YYZ,0.32346681565014773,50.22285287273483,135,76.11408199643493,Difficult,1.123076923076923,0,0,1.0,0.4895833333333333,0.21621621621621623,0.005208333333333333,0.005208333333333333,0.046875,192,94.0,74.0,16.0,1.0,1.0,8,1,73,65,15.0,B737-800,166,Medium,Midday,1
UA_1634_2025-08-01_ORD_IAD,UA,1634,2025-08-01,ORD,IAD,0.32341018525339443,50.21315236737494,136,75.93582887700535,Difficult,1.25,0,0,1.0,0.845360824742268,0.4642857142857143,0.020618556701030927,0.020618556701030927,0.041237113402061855,194,164.0,112.0,52.0,4.0,4.0,5,3,70,56,14.0,B737-MAX9,179,Medium,Midday,0
UA_1030_2025-08-01_ORD_ABQ,UA,1030,2025-08-01,ORD,ABQ,0.3233001450049964,50.19430302001755,137,75.75757575757575,Difficult,1.173913043478261,0,0,0.9466666666666667,0.6619718309859155,4.153846153846154,0.014084507042253521,0.014084507042253521,0.06338028169014084,142,94.0,13.0,54.0,2.0,2.0,9,0,54,46,45.0,A320-200,150,Medium,Evening_Peak,0
G7_4611_2025-08-01_ORD_MDT,G7,4611,2025-08-01,ORD,MDT,0.32276646867523434,50.10288691852249,138,75.57932263814617,Difficult,-1.7241379310344827,1,1,1.0,0.49019607843137253,1.7142857142857142,0.0,0.0,0.0196078431372549,51,25.0,7.0,12.0,0.0,0.0,1,0,-50,29,56.0,CRJ-550,50,Medium,Morning_Peak,0
UA_1983_2025-08-01_ORD_LAX,UA,1983,2025-08-01,ORD,LAX,0.3220572803409582,49.98140648341642,139,75.40106951871658,Difficult,2.0535714285714284,0,0,1.0,0.7294685990338164,0.5106382978723404,0.01932367149758454,0.014492753623188406,0.06280193236714976,207,151.0,94.0,48.0,4.0,3.0,11,2,115,56,16.0,B737-900,179,Medium,Midday,0
UA_374_2025-08-01_ORD_MSP,UA,374,2025-08-01,ORD,MSP,0.32136370950761495,49.862601248559564,140,75.22281639928698,Difficult,1.7674418604651163,0,0,1.0,0.8473282442748091,3.36,0.030534351145038167,0.030534351145038167,0.030534351145038167,131,111.0,25.0,84.0,4.0,4.0,3,1,76,43,95.0,A319-100,126,Medium,Midday,0
